ISOAlpha2;CommodityName;UnitFactor;Concentration;ConcComment;UsedFactor;UsedComment
AR;Molybdenum;0.001;0.00019;NULL;5.26315789473684;"Global average"
AR;Silver;1e-06;7.3e-05;NULL;0.0136986301369863;"National metal contents"
AR;Strontium;0;NULL;NULL;0.001;0
AR;Tin;0.001;0.015;NULL;0.0666666666666667;"Global average"
AR;Tungsten;0.001;0.00515;NULL;0.194174757281553;"Global average"
AR;Uranium;0.001;0.002;NULL;0.5;"Global average"
AR;Zinc;0.001;0.073;NULL;0.008933886;"based on assumptions of lead/zinc coupled production"
AR;"Ball clay";0;NULL;NULL;0.001;0
AR;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
AR;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
AR;"Fuller's earth";0.001;1;NULL;0.001;0
AR;Kaolin;0.001;1;NULL;0.001;0
AR;"Potter clay";0;NULL;NULL;0.001;0
AR;"Special clay";0;NULL;NULL;0.001;0
AR;"Slate clay";0;NULL;NULL;0.001;0
AR;"Industrial sand";0;NULL;NULL;0.001;0
AR;"Sillica sand (quartzsand)";1;1;NULL;1;0
AR;"Siliceous earth";0;NULL;NULL;0.001;0
AR;Calcite;0;NULL;NULL;0.001;0
AR;Chalk;0;NULL;NULL;0.001;0
AR;"Chert and flint";0;NULL;NULL;0.001;0
AR;Dolomite;0;NULL;NULL;0.001;0
AR;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";1;1;NULL;1;0
AR;Limestone;1;1;NULL;1;0
AR;Sandstone;0;NULL;NULL;0.001;0
AR;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
AR;"Crushed stone";1;1;NULL;1;0
AR;"Peat for agricultural use";0.001;1;NULL;0.001;0
AR;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0.001;NULL;NULL;0.001;0
AR;Amber;0;NULL;NULL;0.001;0
AR;Barite;0.001;1;NULL;0.001;0
AR;"Borate minerals";0.001;1;NULL;0.001;0
AR;Diatomite;0.001;1;NULL;0.001;0
AR;Fluorspar;0.001;1;NULL;0.001;"intead of forming sand"
AR;"Graphite, natural";0;NULL;NULL;0.001;0
AR;"Iron ore for pigments";0.001;NULL;NULL;0.001;0
AR;Magnesite;0.001;1;NULL;0.001;0
AR;Mica;0.001;1;NULL;0.001;0
AR;"Ochre and pigment earths";0;NULL;NULL;0.001;0
AR;"Pegmatite sand";0;NULL;NULL;0.001;0
AR;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
AR;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
AR;"Qartz and quartzite";0;NULL;NULL;0.001;0
AR;"Strontium minerals";0.001;1;NULL;0.001;0
AR;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
AR;"Sulphur from pyrites";0;NULL;NULL;0.001;0
AR;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
AR;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
AR;"Talcous slate";0;NULL;NULL;0.001;0
AR;Asbestos;0.001;1;NULL;0.001;"fibre; BGS reports sometimes chrysotile and Amphibole"
AR;Gluesand;0;NULL;NULL;0.001;0
AR;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
AR;Perlite;0.001;1;NULL;0.001;0
AR;"Marble, travertines etc.";0;NULL;NULL;0.001;0
AR;"Turfaceous rock";0;NULL;NULL;0.001;0
AR;Asphalt;0;NULL;NULL;0.001;0
AR;"Common clay, clay for bricks etc.";0.001;1;NULL;0.001;0
AR;Loam;0;NULL;NULL;0.001;0
AR;Lavasand;0;NULL;NULL;0.001;0
AR;"Sand and gravel";0.001;1;NULL;0.001;0
VI;"Construction Minerals nec";0.001;1;NULL;0.001;0
AS;Feldspar;0;NULL;NULL;0.001;0
AS;Cadmium;0;NULL;NULL;0.001;0
AS;Cobalt;0;NULL;NULL;0.001;0
AS;Germanium;0;NULL;NULL;0.001;0
AS;Strontium;0;NULL;NULL;0.001;0
AS;"Ball clay";0;NULL;NULL;0.001;0
AS;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
AS;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
AS;"Fuller's earth";0;NULL;NULL;0.001;0
AS;Kaolin;0;NULL;NULL;0.001;0
AS;"Potter clay";0;NULL;NULL;0.001;0
AS;"Special clay";0;NULL;NULL;0.001;0
AS;"Slate clay";0;NULL;NULL;0.001;0
AS;"Industrial sand";0;NULL;NULL;0.001;0
AS;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
AS;"Siliceous earth";0;NULL;NULL;0.001;0
AS;Calcite;0;NULL;NULL;0.001;0
AS;Chalk;0;NULL;NULL;0.001;0
AS;"Chert and flint";0;NULL;NULL;0.001;0
AS;Dolomite;0;NULL;NULL;0.001;0
AS;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
AS;Limestone;0;NULL;NULL;0.001;0
AS;Sandstone;0;NULL;NULL;0.001;0
AS;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
AS;"Crushed stone";0;NULL;NULL;0.001;0
AS;"Peat for agricultural use";0;NULL;NULL;0.001;0
AS;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
AS;Amber;0;NULL;NULL;0.001;0
AS;Barite;0;NULL;NULL;0.001;0
AS;"Borate minerals";0;NULL;NULL;0.001;0
AS;Diatomite;0;NULL;NULL;0.001;0
AS;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
AS;"Graphite, natural";0;NULL;NULL;0.001;0
AS;"Iron ore for pigments";0;NULL;NULL;0.001;0
AS;Magnesite;0;NULL;NULL;0.001;0
AS;Mica;0;NULL;NULL;0.001;0
AS;"Ochre and pigment earths";0;NULL;NULL;0.001;0
AS;"Pegmatite sand";0;NULL;NULL;0.001;0
AS;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
AS;Potash;0;NULL;NULL;0.001;K2O
AS;"Qartz and quartzite";0;NULL;NULL;0.001;0
AS;"Strontium minerals";0;NULL;NULL;0.001;0
AS;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
AS;"Sulphur from pyrites";0;NULL;NULL;0.001;0
AS;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
AS;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
AS;"Talcous slate";0;NULL;NULL;0.001;0
AS;Asbestos;0;NULL;NULL;0.001;fibre
AS;Gluesand;0;NULL;NULL;0.001;0
AS;"Gypsum and anhydrite";0;NULL;NULL;0.001;0
AS;Perlite;0;NULL;NULL;0.001;0
AS;"Marble, travertines etc.";0;NULL;NULL;0.001;0
AS;"Turfaceous rock";0;NULL;NULL;0.001;0
AS;Asphalt;0;NULL;NULL;0.001;0
AS;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
AS;Loam;0;NULL;NULL;0.001;0
AS;Lavasand;0;NULL;NULL;0.001;0
AS;"Sand and gravel";0;NULL;NULL;0.001;0
VG;"Construction Minerals nec";0.001;1;NULL;0.001;0
AT;"Iron ores";0.001;0.32;NULL;0.001;"0"
AT;Antimony;0.001;0.05;NULL;0.02;"Global average"
AT;"Bauxite (Aluminium)";0;NULL;NULL;0.001;0
AT;Beryllium;0;NULL;NULL;0.001;"By-product of other ores"
AT;Feldspar;0.001;NULL;NULL;0.001;0
AT;Arsenic;0;NULL;NULL;0.001;0
AT;Bismuth;0;NULL;NULL;0.001;"By-product of other ores"
AT;Cadmium;0.001;NULL;NULL;0.001;"By-product of other ores"
AT;Chromium;0;NULL;NULL;0.001;0
AT;Cobalt;0;NULL;NULL;0.001;"By-product of other ores"
AT;Copper;0;NULL;NULL;0.001;"By-product of other ores"
AT;Germanium;0.001;NULL;NULL;0.001;"By-product of other ores"
AT;Gold;0;NULL;NULL;1e-06;0
AT;Lead;0.001;NULL;NULL;0.001;"By-product of zinc extraction"
AT;Lithium;0;NULL;NULL;0.001;"BGS reports lithium minerals as amblygonite, lepidolite, petalite, and spodumene"
AT;Magnesium;0;NULL;NULL;0.001;0
AT;Manganeese;0.001;NULL;NULL;0.001;"World average content"
AT;Mercury;0;NULL;NULL;1e-06;"By-product of other ores"
AT;Molybdenum;0;NULL;NULL;0.001;"By-product of other ores"
AT;Nickel;0;NULL;NULL;0.001;"By-product of other ores"
AT;"Niobium + Tantalum";0;NULL;NULL;0.001;"By-product of other ores"
AT;"Platinum-group (PGM)";0;NULL;NULL;1e-06;"By-products of other ores (Copper and Nickel)"
AT;"Rare Earths Metals";0;NULL;NULL;0.001;"contained in monazite, bastnaesite, xenotime, etc"
AT;Selenium;0;NULL;NULL;0.001;"By-product of other ores"
AT;Silver;0;NULL;NULL;1e-06;"By-products of other ores"
AT;Strontium;0;NULL;NULL;0.001;0
AT;Tellurium;0;NULL;NULL;0.001;0
AT;Tin;0;NULL;NULL;0.001;0
AT;"Titanium (incl/ Ilmenite and Rutile)";0;NULL;NULL;0.001;"By-product of other ores"
AT;Tungsten;0.001;0.0044;NULL;0.227272727272727;"0"
AT;Uranium;0;NULL;NULL;0.001;0
AT;Vanadium;0;NULL;NULL;0.001;"By-product of other ores"
AT;Zinc;0.001;0.0483;NULL;0.020703933747412;"Global average"
AT;"Zirconium and Hafnium";0;NULL;NULL;0.001;"By-product of other ores"
AT;"Ball clay";0;NULL;NULL;0.001;0
AT;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
AT;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
AT;"Fuller's earth";0;NULL;NULL;0.001;0
AT;Kaolin;0.001;1;NULL;0.001;0
AT;"Potter clay";0;NULL;NULL;0.001;0
AT;"Special clay";0;NULL;NULL;0.001;0
AT;"Slate clay";0;NULL;NULL;0.001;0
AT;"Industrial sand";0;NULL;NULL;0.001;0
AT;"Sillica sand (quartzsand)";1;NULL;NULL;1;0
AT;"Siliceous earth";0;NULL;NULL;0.001;0
AT;Calcite;0;NULL;NULL;0.001;0
AT;Chalk;0;NULL;NULL;0.001;0
AT;"Chert and flint";0;NULL;NULL;0.001;0
AT;Dolomite;0;NULL;NULL;0.001;0
AT;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
AT;Limestone;0.001;1;NULL;0.001;0
AT;Sandstone;0;NULL;NULL;0.001;0
AT;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
AT;"Crushed stone";0.001;1;NULL;0.001;0
AT;"Peat for agricultural use";0;NULL;NULL;0.001;0
AT;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
AT;Amber;0;NULL;NULL;0.001;0
AT;Barite;0;NULL;NULL;0.001;0
AT;"Borate minerals";0;NULL;NULL;0.001;0
AT;Diatomite;0;NULL;NULL;0.001;0
AT;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
AT;"Graphite, natural";0.001;1;NULL;0.001;0
AT;"Iron ore for pigments";0.001;NULL;NULL;0.001;0
AT;Magnesite;0.001;1;NULL;0.001;0
AT;Mica;0;NULL;NULL;0.001;0
AT;"Ochre and pigment earths";0;NULL;NULL;0.001;0
AT;"Pegmatite sand";0;NULL;NULL;0.001;0
AT;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
AT;Potash;0;NULL;NULL;0.001;K2O
AT;"Qartz and quartzite";0;NULL;NULL;0.001;0
AT;"Strontium minerals";0;NULL;NULL;0.001;0
AT;Sulphur;0.001;1;NULL;0.001;"elem. And ind. Sulfur"
AT;"Sulphur from pyrites";0;NULL;NULL;0.001;0
AT;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
AT;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
AT;"Talcous slate";0;NULL;NULL;0.001;0
AT;Asbestos;0;NULL;NULL;0.001;fibre
AT;Gluesand;0;NULL;NULL;0.001;0
AT;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
AT;Perlite;0;NULL;NULL;0.001;0
AT;"Marble, travertines etc.";0;NULL;NULL;0.001;0
AT;"Turfaceous rock";0;NULL;NULL;0.001;0
AT;Asphalt;0;NULL;NULL;0.001;0
AT;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
AT;Loam;0;NULL;NULL;0.001;0
AT;Lavasand;0;NULL;NULL;0.001;0
AT;"Sand and gravel";0.001;1;NULL;0.001;0
VE;"Construction Minerals nec";0.001;1;NULL;0.001;0
AU;"Iron ores";0.001;0.6;NULL;0.001;"National metal contents"
AU;Antimony;0.001;1;NULL;0.001;"By-product of lead ores "
AU;"Bauxite (Aluminium)";0.001;0.398;NULL;0.001;"National metal contents"
AU;Feldspar;0.001;1;NULL;0.001;0
AU;Bismuth;0.001;1;NULL;0.001;"By-product of other ores"
AU;Cadmium;0.001;1;NULL;0.001;"By-product of Zinc ores"
AU;Chromium;0.001;0.373;NULL;0.001;"Global metal contents "
AU;Cobalt;0.001;1;NULL;0.001;"By-product of nickel ores "
AU;Copper;0.001;0.0101;NULL;0.099009900990099;"National metal contents"
AU;Germanium;0;NULL;NULL;0.001;0
AU;Gold;1e-06;1.7e-06;NULL;0.588235294117647;"National metal contents "
AU;Lead;0.001;0.035613311;NULL;0.007463186;"based on assumptions of lead/zinc coupled production"
AU;Lithium;0.001;0.03;NULL;0.001;"National metal contents"
AU;Manganeese;0.001;0.4741;NULL;0.001;"National metal contents"
AU;Molybdenum;0;NULL;NULL;5;"average global metal contents in molybdenum ores (0,2%)"
AU;Nickel;0.001;0.03;NULL;0.0333333333333333;"National metal contents"
AU;"Niobium + Tantalum";0.001;1;NULL;0.001;"By-product of feldspar extraction"
AU;"Platinum-group (PGM)";1e-06;1e-05;NULL;0.1;"average metal content of PGM ores (10g/t)"
AU;"Rare Earths Metals";0.001;NULL;NULL;0.001;0
AU;Selenium;0.001;NULL;NULL;0.001;0
AU;Silver;1e-06;1;NULL;1e-06;"By-product of Lead&Zinc ores"
AU;Strontium;0;NULL;NULL;0.001;0
AU;Tin;0.001;0.015;NULL;0.0666666666666667;"Global average"
AU;"Titanium (incl/ Ilmenite and Rutile)";0.001;1;NULL;0.001;"By-product of other ores"
AU;Tungsten;0.001;0.00515;NULL;0.194174757281553;"Global average"
AU;Uranium;0.001;0.002;NULL;0.5;"Global average"
AU;Vanadium;0.001;1;NULL;0.001;"By-product of other ores"
AU;Zinc;0.001;0.083433279;NULL;0.008825848;"based on assumptions of lead/zinc coupled production"
AU;"Zirconium and Hafnium";0.001;1;NULL;0.001;"By-product of other heavy-metal containing ores"
AU;"Ball clay";0;NULL;NULL;0.001;0
AU;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
AU;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0.001;1;NULL;0.001;0
AU;"Fuller's earth";0.001;1;NULL;0.001;0
AU;Kaolin;0.001;1;NULL;0.001;0
AU;"Sillica sand (quartzsand)";1;1;NULL;1;0
AU;Dolomite;1;1;NULL;1;0
AU;Limestone;1;1;NULL;1;0
AU;"Slate including fill (incl. roof slate)";1;1;NULL;1;0
AU;"Crushed stone";1;NULL;NULL;1;0
AU;Barite;0.001;1;NULL;0.001;0
AU;"Diamonds, gems";2e-07;9.41667e-07;NULL;0.212389305348918;"National average (unweighted)"
AU;"Diamonds, industrial";2e-10;9.41667e-07;NULL;2e-10;"National average (unweighted)"
AU;Diatomite;0.001;1;NULL;0.001;0
AU;Magnesite;0.001;1;NULL;0.001;0
AU;Mica;0.001;1;NULL;0.001;0
AU;"Ochre and pigment earths";0;NULL;NULL;0.001;0
AU;"Pegmatite sand";0;NULL;NULL;0.001;0
AU;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;P2O5
AU;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
AU;"Qartz and quartzite";0;NULL;NULL;0.001;0
AU;"Strontium minerals";0;NULL;NULL;0.001;0
AU;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
AU;"Sulphur from pyrites";0;NULL;NULL;0.001;0
AU;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
AU;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
AU;Asbestos;0.001;NULL;NULL;0.001;0
AU;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
AU;Perlite;0.001;1;NULL;0.001;0
AU;Asphalt;0;NULL;NULL;1;0
AU;"Common clay, clay for bricks etc.";1;1;NULL;1;0
AU;Lavasand;0;NULL;NULL;0.001;0
AU;"Sand and gravel";1;1;NULL;1;"Gravel and crushed stone"
VC;"Construction Minerals nec";0.001;1;NULL;0.001;0
AW;Cadmium;0;NULL;NULL;0.001;0
AW;Cobalt;0;NULL;NULL;0.001;0
AW;Germanium;0;NULL;NULL;0.001;0
AW;Strontium;0;NULL;NULL;0.001;0
AW;"Strontium minerals";0;NULL;NULL;0.001;0
UZ;"Construction Minerals nec";0.001;1;NULL;0.001;0
AZ;"Iron ores";0.001;0.29;NULL;0.001;"National metal contents Assumption: same content as in Armenia"
AZ;Diatomite;0;NULL;NULL;0.001;0
AZ;Feldspar;0;NULL;NULL;0.001;0
AZ;Cadmium;0;NULL;NULL;0.001;"Smelter production"
AZ;Chromium;0;NULL;NULL;0.00268096514745308;"World average concentration"
AZ;Cobalt;0;NULL;NULL;0.001;Co
AZ;Copper;0.001;0.0099;NULL;0.101010101010101;"Global average"
AZ;Germanium;0;NULL;NULL;0.001;Ge
AZ;Gold;1e-06;4e-06;NULL;0.25;"""Global average"""
AZ;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
AZ;Strontium;0;NULL;NULL;0.001;0
AZ;"Ball clay";0;NULL;NULL;0.001;0
AZ;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
AZ;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
AZ;"Fuller's earth";0;NULL;NULL;0.001;0
AZ;Kaolin;0;NULL;NULL;0.001;0
AZ;"Potter clay";0;NULL;NULL;0.001;0
AZ;"Special clay";0;NULL;NULL;0.001;0
AZ;"Slate clay";0;NULL;NULL;0.001;0
AZ;"Industrial sand";0;NULL;NULL;0.001;0
AZ;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
AZ;"Siliceous earth";0;NULL;NULL;0.001;0
AZ;Calcite;0;NULL;NULL;0.001;0
AZ;Chalk;0;NULL;NULL;0.001;0
AZ;"Chert and flint";0;NULL;NULL;0.001;0
AZ;Dolomite;0;NULL;NULL;0.001;0
AZ;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
AZ;Limestone;0;NULL;NULL;0.001;0
AZ;Sandstone;0;NULL;NULL;0.001;0
AZ;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
AZ;"Crushed stone";0;NULL;NULL;0.001;0
AZ;"Peat for agricultural use";0;NULL;NULL;0.001;0
AZ;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
AZ;Amber;0;NULL;NULL;0.001;0
AZ;Barite;0;NULL;NULL;0.001;0
AZ;"Borate minerals";0;NULL;NULL;0.001;0
AZ;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
AZ;"Graphite, natural";0;NULL;NULL;0.001;0
AZ;"Iron ore for pigments";0;NULL;NULL;0.001;0
AZ;Magnesite;0;NULL;NULL;0.001;0
AZ;Mica;0;NULL;NULL;0.001;0
AZ;"Ochre and pigment earths";0;NULL;NULL;0.001;0
AZ;"Pegmatite sand";0;NULL;NULL;0.001;0
AZ;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
AZ;Potash;0.001;0.45;NULL;0.00222222222222222;"Average K2O content in potash ores (45 %)"
AZ;"Qartz and quartzite";0;NULL;NULL;0.001;0
AZ;"Strontium minerals";0;NULL;NULL;0.001;0
AZ;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
AZ;"Sulphur from pyrites";0;NULL;NULL;0.001;0
AZ;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
AZ;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
AZ;"Talcous slate";0;NULL;NULL;0.001;0
AZ;Asbestos;0;NULL;NULL;0.001;"fibre; BGS reports sometimes chrysotile and Amphibole"
AZ;Gluesand;0;NULL;NULL;0.001;0
AZ;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
AZ;Perlite;0;NULL;NULL;0.001;0
AZ;"Marble, travertines etc.";0;NULL;NULL;0.001;0
AZ;"Turfaceous rock";0;NULL;NULL;0.001;0
AZ;Asphalt;0;NULL;NULL;0.001;0
AZ;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
AZ;Loam;0;NULL;NULL;0.001;0
AZ;Lavasand;0;NULL;NULL;0.001;0
AZ;"Sand and gravel";0;NULL;NULL;0.001;0
UY;"Construction Minerals nec";0.001;1;NULL;0.001;0
BA;"Iron ores";0.001;0.365511111;NULL;0.001;"Regional average"
BA;"Bauxite (Aluminium)";0.001;0.353666667;NULL;0.001;"regional average"
BA;Cadmium;0;NULL;NULL;0.001;0
BA;Cobalt;0;NULL;NULL;0.001;0
BA;Germanium;0;NULL;NULL;0.001;0
BA;Lead;0.001;0.015;"based on national metal contents in crude Pb ores (1,5 %)";0.031037;"based on assumptions of lead/zinc coupled production"
BA;Manganeese;0.001;NULL;NULL;0.001;"based on national metal contents in crude Mn ores (18 %)"
BA;Strontium;0;NULL;NULL;0.001;0
BA;Zinc;0.001;0.015;"based on national metal contents in crude Zn ores (1,5 %)";0.036704;"based on assumptions of lead/zinc coupled production"
BA;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
BA;Kaolin;0.001;1;NULL;0.001;0
BA;"Potter clay";0;NULL;NULL;0.001;0
BA;"Industrial sand";0;NULL;NULL;0.001;0
BA;"Sillica sand (quartzsand)";1;NULL;NULL;1;0
BA;Calcite;0;NULL;NULL;1.92;0
BA;Limestone;0.001;NULL;NULL;0.001;0
BA;"Crushed stone";0.001;1;NULL;0.001;0
BA;Barite;0.001;1;NULL;0.001;0
BA;"Graphite, natural";0.001;1;NULL;0.001;0
BA;"Iron ore for pigments";0.001;1;NULL;0.001;0
BA;Magnesite;0.001;NULL;NULL;0.001;0
BA;"Strontium minerals";0;NULL;NULL;0.001;0
BA;Asbestos;0.001;NULL;NULL;0.001;0
BA;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
BA;"Sand and gravel";0.001;1;NULL;0.001;0
US;"Construction Minerals nec";0.001;NULL;NULL;0.001;0
BB;Diatomite;0;NULL;NULL;0.001;0
BB;Feldspar;0;NULL;NULL;0.001;0
BB;Cadmium;0;NULL;NULL;0.001;"Smelter production"
BB;Cobalt;0;NULL;NULL;0.001;Co
BB;Germanium;0;NULL;NULL;0.001;Ge
BB;Strontium;0;NULL;NULL;0.001;0
BB;"Ball clay";0;NULL;NULL;0.001;0
BB;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
BB;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
BB;"Fuller's earth";0;NULL;NULL;0.001;0
BB;Kaolin;0;NULL;NULL;0.001;0
BB;"Potter clay";0;NULL;NULL;0.001;0
BB;"Special clay";0;NULL;NULL;0.001;0
BB;"Slate clay";0;NULL;NULL;0.001;0
BB;"Industrial sand";0;NULL;NULL;0.001;0
BB;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
BB;"Siliceous earth";0;NULL;NULL;0.001;0
BB;Calcite;0;NULL;NULL;0.001;0
BB;Chalk;0;NULL;NULL;0.001;0
BB;"Chert and flint";0;NULL;NULL;0.001;0
BB;Dolomite;0;NULL;NULL;0.001;0
BB;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
BB;Limestone;0;NULL;NULL;0.001;0
BB;Sandstone;0;NULL;NULL;0.001;0
BB;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
BB;"Crushed stone";0;NULL;NULL;0.001;0
BB;"Peat for agricultural use";0;NULL;NULL;0.001;0
BB;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
BB;Amber;0;NULL;NULL;0.001;0
BB;Barite;0;NULL;NULL;0.001;0
BB;"Borate minerals";0;NULL;NULL;0.001;0
BB;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
BB;"Graphite, natural";0;NULL;NULL;0.001;0
BB;"Iron ore for pigments";0;NULL;NULL;0.001;0
BB;Magnesite;0;NULL;NULL;0.001;0
BB;Mica;0;NULL;NULL;0.001;0
BB;"Ochre and pigment earths";0;NULL;NULL;0.001;0
BB;"Pegmatite sand";0;NULL;NULL;0.001;0
BB;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
BB;Potash;0;NULL;NULL;0.001;K2O
BB;"Qartz and quartzite";0;NULL;NULL;0.001;0
BB;"Strontium minerals";0;NULL;NULL;0.001;0
BB;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
BB;"Sulphur from pyrites";0;NULL;NULL;0.001;0
BB;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
BB;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
BB;"Talcous slate";0;NULL;NULL;0.001;0
BB;Asbestos;0;NULL;NULL;0.001;fibre
BB;Gluesand;0;NULL;NULL;0.001;0
BB;"Gypsum and anhydrite";0;NULL;NULL;0.001;0
BB;Perlite;0;NULL;NULL;0.001;0
BB;"Marble, travertines etc.";0;NULL;NULL;0.001;0
BB;"Turfaceous rock";0;NULL;NULL;0.001;0
BB;Asphalt;0;NULL;NULL;0.001;0
BB;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
BB;Loam;0;NULL;NULL;0.001;0
BB;Lavasand;0;NULL;NULL;0.001;0
BB;"Sand and gravel";0;NULL;NULL;0.001;0
UG;"Construction Minerals nec";0.001;1;NULL;0.001;0
BD;Diatomite;0;NULL;NULL;0.001;0
BD;Feldspar;0;NULL;NULL;0.001;0
BD;Cadmium;0;NULL;NULL;0.001;0
BD;Cobalt;0;NULL;NULL;0.001;0
BD;Germanium;0;NULL;NULL;0.001;0
BD;Strontium;0;NULL;NULL;0.001;0
BD;"Ball clay";0;NULL;NULL;0.001;0
BD;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
BD;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
BD;"Fuller's earth";0;NULL;NULL;0.001;0
BD;Kaolin;0.001;1;NULL;0.001;0
BD;"Potter clay";0;NULL;NULL;0.001;0
BD;"Special clay";0;NULL;NULL;0.001;0
BD;"Slate clay";0;NULL;NULL;0.001;0
BD;"Industrial sand";0;NULL;NULL;0.001;0
BD;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
BD;"Siliceous earth";0;NULL;NULL;0.001;0
BD;"Peat for agricultural use";0;NULL;NULL;0.001;0
BD;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
BD;Amber;0;NULL;NULL;0.001;0
